,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt
7591,721253508,Existing Customer,40,M,3,High School,Married,$80K - $120K,Blue,36,6,3,1,9599.0,2356,7243.0,0.7909999999999999,4754
7592,801037833,Existing Customer,38,M,2,Uneducated,Single,$80K - $120K,Blue,32,6,2,3,3192.0,2517,675.0,0.6579999999999999,4236
7593,711452583,Existing Customer,43,F,4,Graduate,Unknown,Unknown,Blue,36,6,5,1,2778.0,2517,261.0,0.7959999999999999,4575
7594,716697708,Attrited Customer,61,F,1,High School,Single,Unknown,Blue,52,3,2,4,3293.0,0,3293.0,0.838,3121
7595,708176208,Existing Customer,48,F,1,Graduate,Married,$40K - $60K,Blue,36,4,4,1,7268.0,0,7268.0,0.691,4199
7596,716474358,Existing Customer,43,F,3,Unknown,Married,Less than $40K,Blue,35,5,3,2,1721.0,729,992.0,0.902,4853
7597,713121408,Existing Customer,38,M,3,College,Married,$80K - $120K,Blue,30,5,3,2,3976.0,1667,2309.0,0.929,4372
7598,794567133,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,35,5,2,3,1954.0,808,1146.0,0.826,4897
7599,717609633,Existing Customer,44,M,3,Unknown,Married,$120K +,Blue,32,6,2,2,12725.0,1759,10966.0,1.056,4139
7600,708899283,Existing Customer,40,F,3,Uneducated,Single,Unknown,Blue,28,3,3,3,2690.0,1935,755.0,0.593,4917
7601,772415808,Existing Customer,48,F,5,Post-Graduate,Married,$40K - $60K,Blue,38,3,3,1,2926.0,716,2210.0,0.9490000000000001,4219
7602,716176683,Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,33,5,1,1,2371.0,1748,623.0,0.6629999999999999,4460
7603,709245783,Existing Customer,44,F,3,Graduate,Married,Unknown,Blue,27,5,1,1,7751.0,1965,5786.0,0.782,4543
7604,720507108,Attrited Customer,42,F,3,College,Married,Less than $40K,Blue,28,3,3,2,1601.0,0,1601.0,0.63,2339
7605,716751858,Attrited Customer,34,F,1,Unknown,Married,Less than $40K,Blue,36,2,3,3,2401.0,496,1905.0,0.647,2597
7606,712829808,Attrited Customer,39,M,3,Uneducated,Married,$60K - $80K,Blue,29,4,3,4,2187.0,0,2187.0,0.467,2031
7607,711900033,Existing Customer,57,F,0,Doctorate,Married,Unknown,Blue,46,5,2,1,4661.0,1734,2927.0,0.789,5242
7608,712566258,Existing Customer,40,F,2,Post-Graduate,Divorced,Unknown,Blue,27,6,3,1,8494.0,2023,6471.0,0.871,4486
7609,712732908,Existing Customer,36,M,4,Graduate,Married,$80K - $120K,Blue,36,5,3,1,2262.0,1450,812.0,0.735,4116
7610,717908208,Existing Customer,43,F,3,Graduate,Divorced,Less than $40K,Blue,36,6,1,2,2525.0,1595,930.0,0.78,4859
7611,826136283,Existing Customer,38,F,3,High School,Married,Less than $40K,Blue,34,3,3,2,2450.0,1981,469.0,0.7120000000000001,4352
7612,778714833,Existing Customer,36,F,4,College,Married,Unknown,Blue,18,4,3,2,3926.0,1760,2166.0,0.8740000000000001,4890
7613,779302233,Attrited Customer,40,F,4,Graduate,Single,Less than $40K,Blue,22,4,2,3,1438.3,0,1438.3,0.695,2502
7614,778659108,Existing Customer,51,F,2,High School,Single,Unknown,Blue,31,6,2,1,4789.0,2203,2586.0,0.847,4718
7615,720374808,Existing Customer,41,F,2,Unknown,Unknown,Less than $40K,Blue,34,6,3,3,2864.0,1928,936.0,0.769,4641
7616,719592483,Existing Customer,43,F,5,Graduate,Single,Unknown,Blue,34,6,6,3,4607.0,2440,2167.0,0.6459999999999999,4825
7617,714702033,Existing Customer,43,F,4,Graduate,Unknown,Less than $40K,Blue,34,5,3,3,1971.0,979,992.0,1.024,5446
7618,717042333,Attrited Customer,53,F,2,College,Married,Less than $40K,Blue,44,3,3,3,1473.0,0,1473.0,0.92,2836
7619,779122908,Existing Customer,55,F,3,Graduate,Single,$40K - $60K,Blue,37,5,1,2,3187.0,1437,1750.0,0.79,4511
7620,710676483,Existing Customer,38,F,2,Unknown,Married,Less than $40K,Blue,36,4,2,2,5589.0,0,5589.0,0.787,4064
7621,827712108,Existing Customer,42,F,5,Graduate,Married,Less than $40K,Blue,38,5,1,2,2346.0,1373,973.0,0.73,4432
7622,769200858,Existing Customer,34,F,4,Graduate,Single,Less than $40K,Blue,28,3,2,3,1438.3,0,1438.3,0.726,4626
7623,779114283,Existing Customer,40,F,5,High School,Single,Less than $40K,Blue,22,3,1,2,1826.0,944,882.0,0.6859999999999999,4528
7624,771061008,Attrited Customer,40,F,2,Doctorate,Married,$40K - $60K,Blue,27,4,2,3,2208.0,0,2208.0,0.695,2659
7625,716201133,Existing Customer,35,F,2,High School,Married,Less than $40K,Blue,36,4,3,1,1476.0,0,1476.0,0.5920000000000001,4279
7626,817968783,Existing Customer,51,F,3,Graduate,Single,Less than $40K,Blue,46,6,3,1,2927.0,1499,1428.0,0.649,4670
7627,826480308,Existing Customer,53,M,3,Graduate,Unknown,$80K - $120K,Blue,49,5,2,1,4778.0,1869,2909.0,0.743,5489
7628,720307683,Existing Customer,43,F,4,Graduate,Divorced,Less than $40K,Blue,36,3,2,2,1438.3,743,695.3,0.624,4484
7629,709618308,Existing Customer,46,F,3,High School,Single,$40K - $60K,Silver,40,4,3,1,16239.0,1487,14752.0,0.531,3838
7630,710119233,Existing Customer,37,M,1,High School,Married,$120K +,Blue,26,5,2,1,11726.0,1925,9801.0,0.855,4186
7631,789419658,Existing Customer,47,F,4,College,Married,Unknown,Blue,38,3,2,1,1438.3,0,1438.3,0.68,4503
7632,789800358,Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,34,6,1,3,2647.0,1288,1359.0,0.765,4730
7633,715466133,Existing Customer,50,F,1,Doctorate,Married,Unknown,Blue,40,3,3,1,2492.0,1410,1082.0,0.835,4374
7634,717659883,Existing Customer,46,F,2,Graduate,Single,Unknown,Blue,36,3,3,3,2418.0,1106,1312.0,0.963,3541
7635,781942983,Existing Customer,50,M,1,Unknown,Single,$120K +,Blue,44,5,3,1,17827.0,0,17827.0,0.846,5010
7636,712755783,Existing Customer,49,F,1,Graduate,Divorced,$40K - $60K,Blue,40,3,2,3,1438.3,0,1438.3,0.675,3886
7637,779551533,Existing Customer,54,F,3,Doctorate,Single,Less than $40K,Blue,39,4,3,3,1764.0,0,1764.0,0.6509999999999999,4857
7638,714405183,Existing Customer,47,F,3,Graduate,Married,Less than $40K,Blue,36,4,2,2,1776.0,1519,257.0,0.917,4295
7639,801783108,Existing Customer,46,M,3,College,Married,$120K +,Blue,40,6,3,3,1438.3,0,1438.3,0.6809999999999999,4833
7640,779839758,Existing Customer,47,F,2,Post-Graduate,Single,Unknown,Blue,31,3,2,3,1491.0,0,1491.0,0.716,4634
7641,820648608,Existing Customer,46,F,2,Post-Graduate,Married,Less than $40K,Blue,41,3,1,3,2552.0,1879,673.0,0.888,4153
7642,787587033,Existing Customer,42,F,4,Graduate,Single,Less than $40K,Blue,32,3,1,2,2996.0,1992,1004.0,0.948,4463
7643,813967983,Existing Customer,44,F,2,College,Married,$40K - $60K,Blue,39,4,1,2,1701.0,775,926.0,0.847,4471
7644,718067658,Existing Customer,53,F,3,Unknown,Single,Unknown,Blue,40,6,3,1,3998.0,0,3998.0,0.638,4223
7645,709952658,Existing Customer,46,F,3,Graduate,Unknown,Less than $40K,Blue,33,6,3,2,3025.0,2491,534.0,0.45,4460
7646,720824883,Attrited Customer,48,F,1,Unknown,Single,Less than $40K,Blue,40,3,1,2,3251.0,2517,734.0,0.7390000000000001,2483
7647,789631908,Existing Customer,51,M,4,High School,Single,$60K - $80K,Blue,45,3,1,2,3031.0,1787,1244.0,1.006,4690
7648,789089958,Existing Customer,57,M,2,High School,Single,$60K - $80K,Silver,45,5,2,3,33211.0,0,33211.0,0.732,3662
7649,715847058,Attrited Customer,59,F,2,Uneducated,Divorced,Less than $40K,Blue,36,3,3,3,1863.0,1853,10.0,0.8290000000000001,2462
7650,721256808,Existing Customer,35,F,2,Unknown,Single,Less than $40K,Blue,20,6,1,2,2691.0,1935,756.0,0.6809999999999999,4365
7651,721269108,Existing Customer,45,F,5,Graduate,Single,Less than $40K,Blue,33,5,3,3,2288.0,1249,1039.0,0.605,4504
7652,712770408,Attrited Customer,42,F,2,Graduate,Unknown,Less than $40K,Blue,36,6,3,2,3413.0,0,3413.0,0.593,2285
7653,767958933,Existing Customer,40,M,4,College,Married,$40K - $60K,Silver,34,3,2,1,15471.0,1291,14180.0,0.6509999999999999,3993
7654,779866458,Existing Customer,40,F,5,Uneducated,Married,Less than $40K,Blue,24,6,1,1,2038.0,793,1245.0,0.682,3513
7655,721246833,Existing Customer,47,F,3,Unknown,Unknown,Less than $40K,Blue,36,6,2,3,1953.0,1089,864.0,0.8590000000000001,4636
7656,710752233,Attrited Customer,43,F,5,High School,Unknown,$40K - $60K,Blue,24,3,2,2,4430.0,2203,2227.0,1.046,2742
7657,709813008,Existing Customer,44,F,3,High School,Unknown,Less than $40K,Blue,35,5,3,0,3398.0,2415,983.0,0.8909999999999999,4509
7658,710219658,Existing Customer,48,F,3,Doctorate,Married,Unknown,Blue,44,4,3,3,2021.0,1186,835.0,0.616,4633
7659,789121233,Existing Customer,53,F,2,Unknown,Single,Less than $40K,Blue,41,5,1,3,2329.0,2290,39.0,0.5329999999999999,4609
7660,715146558,Attrited Customer,34,F,2,College,Married,Less than $40K,Blue,36,1,3,2,1696.0,0,1696.0,0.782,2325
7661,720205608,Existing Customer,52,F,1,Uneducated,Married,Unknown,Blue,36,6,1,1,4222.0,0,4222.0,0.523,4487
7662,778606308,Attrited Customer,45,M,3,Uneducated,Divorced,$80K - $120K,Blue,25,2,2,3,6614.0,1881,4733.0,0.737,3016
7663,710438358,Attrited Customer,42,F,1,Uneducated,Single,Less than $40K,Blue,35,4,3,3,3241.0,0,3241.0,0.442,2152
7664,712562433,Attrited Customer,48,F,2,Unknown,Married,Less than $40K,Blue,30,3,3,3,4204.0,0,4204.0,0.703,2316
7665,718186233,Existing Customer,34,F,3,Uneducated,Single,Less than $40K,Blue,26,4,2,3,3234.0,971,2263.0,0.79,3989
7666,713717283,Attrited Customer,40,F,3,Unknown,Single,$40K - $60K,Blue,29,3,3,3,2473.0,2332,141.0,0.293,1738
7667,713822208,Attrited Customer,42,M,2,High School,Single,$60K - $80K,Blue,33,3,3,3,4836.0,493,4343.0,0.41700000000000004,1870
7668,710466633,Existing Customer,55,F,3,High School,Married,Less than $40K,Blue,44,5,1,1,1438.3,0,1438.3,0.575,4755
7669,711153783,Existing Customer,44,F,3,Uneducated,Single,Less than $40K,Blue,36,5,3,1,1438.3,541,897.3,0.821,4173
7670,718230933,Attrited Customer,45,M,4,Graduate,Single,Less than $40K,Blue,36,5,2,3,1438.3,1060,378.3,0.301,1253
7671,788885133,Existing Customer,57,F,3,College,Unknown,Less than $40K,Silver,42,6,1,1,12675.0,2422,10253.0,0.642,3912
7672,711637458,Attrited Customer,44,F,3,High School,Single,Less than $40K,Blue,36,2,3,3,2228.0,0,2228.0,0.6859999999999999,2523
7673,719532108,Existing Customer,40,F,5,High School,Married,Less than $40K,Blue,31,4,2,2,2813.0,2208,605.0,0.877,4491
7674,757643733,Existing Customer,42,F,2,Post-Graduate,Single,Less than $40K,Blue,35,6,3,2,3223.0,0,3223.0,0.593,4916
7675,715122858,Existing Customer,55,F,2,Graduate,Married,$40K - $60K,Blue,36,5,3,3,2653.0,0,2653.0,0.9690000000000001,5052
7676,708384033,Attrited Customer,45,F,3,Uneducated,Married,Less than $40K,Blue,35,3,3,3,2745.0,2463,282.0,0.643,2466
7677,708273858,Existing Customer,40,M,3,Graduate,Divorced,$120K +,Blue,30,3,2,1,34516.0,0,34516.0,0.643,3734
7678,803952408,Existing Customer,52,F,3,Uneducated,Married,Less than $40K,Blue,47,6,3,2,2516.0,1486,1030.0,0.503,3987
7679,778394358,Existing Customer,46,F,2,High School,Divorced,Less than $40K,Blue,26,4,3,1,1870.0,1785,85.0,0.696,4347
7680,713180433,Existing Customer,56,F,2,Graduate,Single,Unknown,Blue,48,5,3,2,3934.0,2517,1417.0,0.682,4837
7681,787458783,Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,35,5,3,2,3038.0,2133,905.0,0.6890000000000001,4784
7682,720315933,Existing Customer,53,F,1,Uneducated,Single,Less than $40K,Blue,39,3,2,3,1982.0,1276,706.0,0.897,5136
7683,713677158,Attrited Customer,31,F,1,Graduate,Divorced,Unknown,Blue,22,2,2,3,1623.0,0,1623.0,0.501,2126
7684,739828308,Existing Customer,55,M,3,Uneducated,Single,$120K +,Blue,48,5,2,2,3088.0,1743,1345.0,0.7659999999999999,3906
7685,720959058,Existing Customer,44,F,3,Unknown,Single,Unknown,Blue,33,5,3,1,8064.0,2417,5647.0,0.644,4412
7686,718090233,Attrited Customer,56,F,3,Graduate,Single,Unknown,Blue,36,3,3,3,10016.0,1872,8144.0,0.735,2804
7687,789939558,Existing Customer,54,F,2,College,Married,Unknown,Blue,45,5,3,2,4523.0,1841,2682.0,0.534,5112
7688,714169908,Existing Customer,53,F,0,Graduate,Single,Less than $40K,Blue,34,5,2,1,1944.0,1140,804.0,0.5820000000000001,4921
7689,796145133,Existing Customer,46,F,2,Uneducated,Married,Unknown,Blue,40,3,2,2,6083.0,1716,4367.0,0.618,4528
7690,789233808,Existing Customer,38,F,3,Graduate,Married,Unknown,Blue,27,6,2,2,2425.0,1396,1029.0,0.899,4568
7691,709071408,Existing Customer,56,F,5,Graduate,Single,$40K - $60K,Blue,37,4,2,1,2607.0,1702,905.0,0.802,4949
7692,815830083,Existing Customer,53,F,3,Uneducated,Single,Less than $40K,Blue,48,6,2,1,1953.0,1215,738.0,0.667,4253
7693,715932708,Existing Customer,41,M,3,Unknown,Unknown,$60K - $80K,Blue,36,4,3,1,5813.0,1614,4199.0,0.696,4365
7694,715281933,Existing Customer,43,F,3,High School,Single,Less than $40K,Blue,36,3,3,2,1438.3,0,1438.3,0.6890000000000001,4401
7695,787529583,Attrited Customer,41,F,5,Unknown,Married,$40K - $60K,Blue,30,5,2,3,1588.0,0,1588.0,0.634,2561
7696,717446208,Existing Customer,62,F,0,High School,Single,Less than $40K,Blue,36,6,2,1,3749.0,1980,1769.0,0.706,5083
7697,715236783,Existing Customer,42,F,4,College,Divorced,$40K - $60K,Blue,36,4,3,2,3734.0,2517,1217.0,0.7240000000000001,4792
7698,804583833,Existing Customer,56,F,2,High School,Married,Unknown,Blue,51,4,1,3,1796.0,1243,553.0,0.768,4316
7699,713772333,Attrited Customer,45,F,3,Unknown,Divorced,Less than $40K,Blue,34,4,3,1,3223.0,243,2980.0,0.433,1979
7700,715321983,Existing Customer,33,F,2,Doctorate,Married,$40K - $60K,Blue,36,4,2,1,2748.0,1867,881.0,0.816,4314
7701,717773433,Existing Customer,57,F,0,Graduate,Married,Less than $40K,Blue,45,6,1,2,2448.0,0,2448.0,0.606,5464
7702,778632933,Existing Customer,49,F,3,College,Married,Less than $40K,Blue,29,6,1,2,2548.0,1998,550.0,0.679,4702
7703,808527183,Existing Customer,46,F,3,College,Married,Less than $40K,Blue,41,4,1,1,1489.0,949,540.0,0.65,4669
7704,714514008,Attrited Customer,38,F,1,Graduate,Married,Unknown,Blue,29,3,3,3,8953.0,0,8953.0,0.40299999999999997,1982
7705,711669258,Attrited Customer,50,F,3,Uneducated,Single,Unknown,Blue,36,2,3,3,3187.0,986,2201.0,0.615,2381
7706,797218233,Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,45,5,1,0,1757.0,0,1757.0,0.5329999999999999,4550
7707,710612583,Existing Customer,52,M,4,High School,Unknown,$60K - $80K,Blue,36,6,3,2,2597.0,1740,857.0,0.71,5037
7708,712613808,Existing Customer,45,F,5,College,Single,Unknown,Blue,32,3,3,3,5999.0,658,5341.0,0.638,4283
7709,807173358,Existing Customer,56,F,0,Post-Graduate,Married,Less than $40K,Blue,51,4,2,3,3617.0,878,2739.0,0.777,5416
7710,778349883,Existing Customer,56,F,0,Uneducated,Single,Less than $40K,Blue,36,4,3,1,3219.0,2114,1105.0,0.655,4188
7711,720592533,Attrited Customer,41,M,4,Graduate,Unknown,$80K - $120K,Blue,31,3,3,2,19782.0,868,18914.0,0.8079999999999999,2535
7712,714668433,Existing Customer,51,F,4,Graduate,Single,Less than $40K,Blue,36,4,3,1,2522.0,1898,624.0,0.674,4122
7713,720967233,Existing Customer,43,F,2,Unknown,Married,Less than $40K,Blue,29,4,1,1,3327.0,2517,810.0,0.7929999999999999,4901
7714,718629858,Existing Customer,42,F,2,Uneducated,Married,Unknown,Blue,32,5,5,3,4708.0,0,4708.0,0.718,4597
7715,737962608,Existing Customer,48,F,4,College,Divorced,Less than $40K,Blue,41,4,3,2,3745.0,2517,1228.0,0.672,4550
7716,778207083,Attrited Customer,53,M,4,Uneducated,Single,$80K - $120K,Blue,44,3,3,2,11561.0,2189,9372.0,0.742,2153
7717,778781508,Attrited Customer,44,F,2,High School,Married,Unknown,Blue,32,4,3,3,8477.0,2517,5960.0,0.7170000000000001,2455
7718,714142158,Existing Customer,59,F,0,Graduate,Married,Less than $40K,Blue,48,2,2,1,2120.0,1411,709.0,0.665,3882
7719,715390608,Existing Customer,45,F,5,Graduate,Married,Less than $40K,Blue,39,5,3,2,2867.0,1209,1658.0,0.727,5311
7720,715243458,Existing Customer,45,F,2,Graduate,Single,$40K - $60K,Blue,36,5,3,1,2293.0,1304,989.0,0.708,5047
7721,715418508,Existing Customer,51,M,1,Uneducated,Single,$120K +,Blue,36,2,1,3,8671.0,590,8081.0,0.693,4399
7722,711164508,Existing Customer,49,F,1,Graduate,Divorced,Unknown,Silver,43,1,3,1,34516.0,1163,33353.0,0.725,3941
7723,713239308,Existing Customer,43,F,2,High School,Married,Unknown,Blue,36,2,3,3,2679.0,1694,985.0,0.603,4640
7724,712323183,Existing Customer,38,M,3,Unknown,Married,$80K - $120K,Blue,22,2,2,1,3224.0,0,3224.0,0.7609999999999999,3738
7725,797410983,Existing Customer,45,F,3,High School,Married,Unknown,Blue,39,1,2,2,1438.3,745,693.3,0.83,5020
7726,721167783,Existing Customer,54,M,4,High School,Single,$80K - $120K,Blue,39,1,3,3,7773.0,2465,5308.0,0.7879999999999999,4272
7727,712130058,Attrited Customer,44,F,4,Uneducated,Single,Unknown,Blue,36,3,3,4,8075.0,317,7758.0,0.585,2415
7728,714060408,Existing Customer,57,F,3,High School,Single,Unknown,Blue,37,3,1,2,3052.0,1603,1449.0,0.7759999999999999,4210
7729,715515333,Existing Customer,51,M,3,Graduate,Married,$120K +,Blue,42,2,1,3,7932.0,2140,5792.0,0.5539999999999999,4024
7730,806970033,Existing Customer,48,M,3,High School,Unknown,$40K - $60K,Blue,43,2,2,3,1753.0,1434,319.0,0.805,4588
7731,817337958,Existing Customer,48,F,5,Doctorate,Married,Less than $40K,Blue,33,2,1,3,5814.0,1176,4638.0,0.627,3796
7732,788132208,Existing Customer,53,F,2,Graduate,Married,$40K - $60K,Blue,38,3,2,1,1989.0,1003,986.0,0.677,5070
7733,812653383,Existing Customer,55,F,1,College,Single,$40K - $60K,Blue,50,3,3,3,1843.0,1520,323.0,0.8640000000000001,4729
7734,709762908,Existing Customer,52,F,1,Uneducated,Married,Unknown,Blue,40,2,2,1,1438.3,1228,210.3,0.659,4991
7735,717114708,Existing Customer,34,F,0,Graduate,Married,$40K - $60K,Blue,26,3,3,2,2991.0,1830,1161.0,0.777,4414
7736,767388783,Existing Customer,43,M,3,High School,Married,$60K - $80K,Blue,36,3,3,1,9560.0,0,9560.0,0.802,4601
7737,794719983,Attrited Customer,44,F,4,High School,Unknown,Less than $40K,Blue,38,2,2,3,2616.0,2505,111.0,0.828,2576
7738,778378983,Attrited Customer,54,F,1,Graduate,Single,Less than $40K,Blue,34,5,2,2,2939.0,2152,787.0,0.555,2476
7739,773275083,Existing Customer,49,F,3,College,Married,Unknown,Blue,37,2,3,0,3085.0,966,2119.0,0.777,4765
7740,719971458,Existing Customer,49,M,5,Graduate,Single,$80K - $120K,Blue,41,2,3,2,5275.0,1490,3785.0,0.5329999999999999,4213
7741,721001883,Existing Customer,41,M,3,Uneducated,Married,$60K - $80K,Blue,30,3,1,2,1950.0,1618,332.0,0.75,3357
7742,778245633,Existing Customer,43,F,3,Graduate,Single,Unknown,Blue,33,3,3,1,2341.0,1818,523.0,0.833,4356
7743,718535733,Existing Customer,40,F,1,Uneducated,Divorced,Less than $40K,Blue,25,3,3,1,3758.0,2047,1711.0,1.1079999999999999,4928
7744,711909933,Existing Customer,54,M,4,Unknown,Married,$80K - $120K,Blue,42,3,3,1,1621.0,618,1003.0,0.846,4815
7745,709253433,Existing Customer,50,F,2,Uneducated,Married,$40K - $60K,Blue,41,2,1,2,10946.0,1912,9034.0,0.36200000000000004,2448
7746,719797758,Existing Customer,56,F,1,High School,Single,Less than $40K,Blue,36,3,1,1,3422.0,2517,905.0,0.914,4922
7747,789420933,Existing Customer,39,F,2,Uneducated,Married,Less than $40K,Blue,30,3,1,3,3108.0,778,2330.0,0.645,4130
7748,709850508,Attrited Customer,33,F,2,Graduate,Married,Less than $40K,Blue,20,3,2,5,3202.0,0,3202.0,1.012,2917
7749,715335558,Existing Customer,43,F,5,Uneducated,Single,Less than $40K,Blue,36,2,1,2,1855.0,907,948.0,0.816,4191
7750,711516783,Existing Customer,47,F,4,Uneducated,Married,$40K - $60K,Blue,36,2,1,1,2155.0,1119,1036.0,0.815,5441
7751,798917883,Existing Customer,42,F,4,College,Single,Less than $40K,Blue,36,2,3,2,4150.0,2517,1633.0,0.619,4620
7752,721525758,Existing Customer,45,M,5,Doctorate,Married,$80K - $120K,Blue,35,2,2,2,2226.0,1229,997.0,0.784,4928
7753,716249508,Existing Customer,48,F,5,High School,Married,$40K - $60K,Blue,36,3,2,1,1610.0,0,1610.0,0.424,4243
7754,716953083,Existing Customer,53,F,2,Graduate,Married,Unknown,Blue,41,3,2,2,2046.0,1260,786.0,0.768,4228
7755,712448658,Attrited Customer,52,F,1,High School,Single,Less than $40K,Blue,36,3,3,2,1795.0,0,1795.0,0.718,2281
7756,711766758,Existing Customer,42,F,4,Unknown,Married,Less than $40K,Blue,30,3,2,1,1531.0,987,544.0,0.831,4373
7757,709432833,Existing Customer,53,F,1,Unknown,Married,Less than $40K,Blue,36,2,2,3,1472.0,1196,276.0,1.24,4859
7758,719964933,Existing Customer,50,F,5,Graduate,Single,Less than $40K,Blue,41,3,2,2,1438.3,0,1438.3,0.6829999999999999,4550
7759,719857008,Existing Customer,37,F,1,Graduate,Single,$40K - $60K,Blue,36,3,3,1,2886.0,2198,688.0,0.828,4531
7760,758340108,Existing Customer,39,F,2,Graduate,Single,Less than $40K,Silver,29,3,3,2,10024.0,913,9111.0,0.568,3906
7761,708276183,Attrited Customer,52,F,3,Post-Graduate,Married,Less than $40K,Blue,45,2,4,1,1760.0,0,1760.0,0.046,1554
7762,716481408,Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue,36,3,1,1,1461.0,0,1461.0,0.6809999999999999,4769
7763,720590058,Attrited Customer,51,F,1,Graduate,Single,$40K - $60K,Blue,36,3,3,3,8840.0,1794,7046.0,0.848,2839
7764,789347133,Existing Customer,38,F,2,Post-Graduate,Married,$40K - $60K,Blue,28,2,1,1,4468.0,2395,2073.0,0.706,4690
7765,719112258,Existing Customer,42,M,4,College,Unknown,$60K - $80K,Blue,35,3,3,3,2516.0,1360,1156.0,1.193,4692
7766,717748608,Attrited Customer,35,F,4,High School,Married,Less than $40K,Blue,24,3,2,4,1555.0,872,683.0,0.772,2252
7767,710740008,Existing Customer,57,M,1,Graduate,Unknown,$80K - $120K,Blue,39,3,1,1,1438.3,641,797.3,0.66,5140
7768,716694108,Attrited Customer,42,M,4,Uneducated,Married,$120K +,Blue,34,2,3,3,5195.0,468,4727.0,0.5670000000000001,2682
7769,719372583,Existing Customer,57,M,3,Graduate,Single,$120K +,Blue,36,2,2,1,17268.0,1197,16071.0,0.637,4077
7770,719981508,Attrited Customer,37,M,2,Uneducated,Single,Unknown,Blue,24,2,2,3,1649.0,0,1649.0,0.8640000000000001,2574
7771,751350558,Existing Customer,57,F,1,High School,Married,Less than $40K,Blue,50,3,2,2,1609.0,0,1609.0,0.669,4770
7772,715123983,Existing Customer,43,F,1,College,Single,Less than $40K,Blue,36,3,2,2,3342.0,2517,825.0,0.977,5848
7773,709250508,Existing Customer,63,M,1,Uneducated,Single,Less than $40K,Blue,56,3,1,2,6973.0,2517,4456.0,0.7809999999999999,4877
